V,Cr,Ti,W,Zr,dose_d30,dose_d365,dose_d1825,dose_d36500,He_2y,H_2y,dose_d30_pass,dose_d365_pass,dose_d1825_pass,dose_d36500_pass,He_2y_pass,H_2y_pass,all_pass
0.812,0.065,0.057,0.051000000000000004,0.015,468.6296746006802,0.0999292790265635,2.101300643049284e-05,1.4832666521552175e-06,264.3625441434113,725.489150814847,True,True,True,True,True,True,True
0.838,0.016,0.075,0.039,0.032,1019.9112768589843,0.10836907895540616,2.2751002360699902e-05,1.9914166307590564e-06,258.9600606262768,689.3495700829646,False,True,True,True,True,True,False
0.806,0.011,0.114,0.022,0.047,1553.0053736857367,0.11738405921478365,2.8192568979278955e-05,3.1313521075731662e-06,270.51030146639266,723.3783390635966,False,True,True,True,True,True,False
0.854,0.031,0.015,0.096,0.004,114.42856962478203,0.12165814571449553,1.9277336710001896e-05,3.5592431057147136e-07,236.25502123618136,627.8586065754558,True,True,True,True,True,True,True
0.829,0.005,0.098,0.025,0.043000000000000003,1412.8466617293982,0.11133419924321558,2.5351080829918783e-05,2.6780809368774424e-06,264.63056680732063,702.3319116967452,False,True,True,True,True,True,False
0.81,0.019,0.018000000000000002,0.147,0.006,153.22940263363333,0.16506709017948185,2.555634295943471e-05,3.828569837275406e-07,222.46793904622876,586.6057633891988,True,True,True,True,True,True,True
0.9339999999999999,0.011,0.014,0.026000000000000002,0.015,500.1001062819851,0.056674327594604564,8.416041930334622e-06,3.909369871531638e-07,246.39599431274675,643.894104515421,True,True,True,True,True,True,True
0.829,0.023,0.054,0.09,0.004,116.31326443537556,0.1281411169647513,2.544994129598563e-05,1.2934833463458551e-06,245.77252815250515,653.8668445708157,True,True,True,True,True,True,True
0.833,0.027,0.112,0.012,0.016,556.4447107212345,0.07574532176426713,2.6808564529552497e-05,3.229547452133574e-06,278.4179712666326,749.5196511272694,True,True,True,True,True,True,True
0.812,0.055,0.081,0.035,0.017,553.3803113217369,0.09258055049730204,2.3544131813957912e-05,2.1923756234194792e-06,271.6778729836848,742.6710383972666,True,True,True,True,True,True,True
0.865,0.008,0.028,0.091,0.008,229.0934476632034,0.12422496840891319,2.090676424795068e-05,6.686440700816667e-07,235.05563658342763,614.6900983522079,True,True,True,True,True,True,True
0.868,0.044,0.018000000000000002,0.052000000000000005,0.018000000000000002,558.8425051743344,0.09067747448288187,1.359728735980204e-05,4.681031404870465e-07,248.98089040390678,669.0881302716246,True,True,True,True,True,True,True
0.865,0.057,0.008,0.054,0.016,494.6216812833725,0.08774473483248008,1.2005688542424094e-05,2.0881821255198063e-07,249.14611275423496,674.834805857409,True,True,True,True,True,True,True
0.901,0.008,0.049,0.012,0.03,1029.0953889115722,0.06634016383099516,1.3225085680376512e-05,1.3975086392556132e-06,256.7087882366057,675.2113545592088,False,True,True,True,True,True,False
0.853,0.038,0.014,0.08600000000000001,0.009000000000000001,259.822384983314,0.11599283149355179,1.777265938291981e-05,3.387552752275952e-07,239.51771261024288,640.2473218105705,True,True,True,True,True,True,True
0.899,0.029,0.006,0.034,0.032,1029.6490815070977,0.07920271879994524,8.262729095370315e-06,1.6382569918135544e-07,245.40233706029917,651.1501230258986,False,True,True,True,True,True,False
0.924,0.029,0.006,0.011,0.03,1028.983596536801,0.049266460164423535,3.948472073416343e-06,1.7426653921943016e-07,250.7882259348285,664.829012741573,False,True,True,True,True,True,False
0.8069999999999999,0.019,0.121,0.007,0.046,1585.4904354632517,0.10230057155155953,2.765865498960618e-05,3.4601628881950594e-06,277.6656286322795,747.0237355746539,False,True,True,True,True,True,False
0.897,0.008,0.006,0.044,0.045,1399.034231764996,0.10163890392567493,9.952154052195554e-06,1.5851018328449794e-07,237.21139915964525,619.8688900708518,False,True,True,True,True,True,False
0.804,0.006,0.053,0.121,0.016,425.16467739685646,0.16229920476045287,2.8499022679564985e-05,1.1790362063483168e-06,233.56396121701113,614.175307188513,True,True,True,True,True,True,True
0.935,0.01,0.018000000000000002,0.007,0.03,1042.0330495054295,0.04844539602571088,5.669138414662466e-06,5.219603942434054e-07,250.34780183115757,655.2932167989874,False,True,True,True,True,True,False
0.8069999999999999,0.037,0.022,0.088,0.046,1284.7180441294647,0.1482291494175692,1.9259154052567967e-05,5.164530073711626e-07,238.00931336160463,639.9639636276968,False,True,True,True,True,True,False
0.845,0.07100000000000001,0.011,0.04,0.033,1043.192797342909,0.08836906312021124,1.0321650116797332e-05,2.923864420219322e-07,255.04732791023324,699.3058790137778,False,True,True,True,True,True,False
0.842,0.028,0.017,0.105,0.008,221.78529385973133,0.13316073105239054,2.0719606283549565e-05,3.9420922504144323e-07,233.71157701483082,620.3295996746597,True,True,True,True,True,True,True
0.95,0.008,0.008,0.004,0.03,1050.5266805234876,0.04068218503571824,2.9032887963463973e-06,2.3591217597033636e-07,247.99274550789102,646.6723549586852,False,True,True,True,True,True,False
0.838,0.038,0.02,0.095,0.009000000000000001,254.6443385630087,0.12602370809575675,2.0003905595154616e-05,4.7316936573238314e-07,239.0120950310715,639.8488454631351,True,True,True,True,True,True,True
0.802,0.093,0.069,0.005,0.031,1081.1128883647068,0.0655967884543692,1.6359900753541634e-05,1.997026500736882e-06,283.19529000013665,791.9662519710107,False,True,True,True,True,True,False
0.8240000000000001,0.026000000000000002,0.057,0.076,0.017,499.33698783383704,0.12639485933485223,2.4215432053201512e-05,1.3979158771508628e-06,249.4193139339354,666.3219277737279,True,True,True,True,True,True,True
0.886,0.031,0.004,0.067,0.012,360.8772833878038,0.09675043744344128,1.3238140641564547e-05,1.0311130168484419e-07,239.40130047696744,634.9286504258723,True,True,True,True,True,True,True
0.817,0.063,0.099,0.015,0.006,208.78724070702464,0.06471867257691628,2.456858224921934e-05,2.847377800803944e-06,283.5731787216804,779.3472674480469,True,True,True,True,True,True,True
0.8029999999999999,0.043000000000000003,0.132,0.017,0.005,173.95315835852037,0.0784951418695857,3.1935329935103433e-05,3.7863168583203665e-06,287.0071923856166,782.3000712417744,True,True,True,True,True,True,True
0.861,0.039,0.012,0.07,0.018000000000000002,534.5548378849076,0.10720127645331491,1.5158026240035663e-05,2.999099645265713e-07,242.17752964114337,648.0284391334009,True,True,True,True,True,True,True
0.937,0.024,0.009000000000000001,0.014,0.016,550.3747098013567,0.04034928892798018,5.114432705756465e-06,2.6035821770961093e-07,250.79907892062968,661.5099612809887,True,True,True,True,True,True,True
0.954,0.007,0.015,0.013000000000000001,0.011,381.4267475074235,0.03618489860221942,6.1545300847377864e-06,4.347714589708545e-07,248.9880306724792,648.2364394666727,True,True,True,True,True,True,True
0.827,0.043000000000000003,0.056,0.056,0.018000000000000002,554.285637434128,0.10741256663829613,2.1474388308877777e-05,1.4379389794006242e-06,257.600419375668,696.3974294336713,True,True,True,True,True,True,True
0.924,0.018000000000000002,0.016,0.032,0.01,329.5743274919517,0.060012161453135676,9.901627452380437e-06,4.408543156454147e-07,247.56925238114204,650.5696258313683,True,True,True,True,True,True,True
0.898,0.014,0.061,0.018000000000000002,0.009000000000000001,309.1822149347959,0.05767013449339595,1.687415474696508e-05,1.7385056533930307e-06,261.45913818419007,690.775364021267,True,True,True,True,True,True,True
0.883,0.057,0.039,0.014,0.007,242.9435907756215,0.04226667427439858,1.1527085279534477e-05,1.1233891784445507e-06,266.91101194096825,724.3998838073516,True,True,True,True,True,True,True
0.816,0.11900000000000001,0.005,0.047,0.013000000000000001,409.16976362564697,0.07626487598500106,1.0343004064654745e-05,1.3369920732907192e-07,264.6739241353235,747.3139105684514,True,True,True,True,True,True,True
0.8069999999999999,0.021,0.11800000000000001,0.024,0.03,998.3615035293325,0.10540097735074669,2.9490880239162546e-05,3.263247190534769e-06,274.73977177470306,738.8640127636982,True,True,True,True,True,True,True
0.814,0.131,0.008,0.012,0.035,1187.921334947759,0.056014853522186894,4.7075164101213835e-06,2.2836117041743237e-07,274.4915394199044,781.1732374836865,False,True,True,True,True,True,False
0.814,0.098,0.052000000000000005,0.005,0.031,1080.0017542753512,0.05925574775945955,1.2681225328696763e-05,1.5043878399820394e-06,279.9985949290579,783.8813977752237,False,True,True,True,True,True,False
0.8049999999999999,0.062,0.028,0.07,0.035,1026.4299036799443,0.12579158715239866,1.8043456273218785e-05,6.880315461706086e-07,250.33340285377065,685.0786543605003,False,True,True,True,True,True,False
0.845,0.032,0.114,0.004,0.005,180.01017061120044,0.05491278155585908,2.621536892152843e-05,3.3884835837124853e-06,282.77281639234315,762.8193725788781,True,True,True,True,True,True,True
0.804,0.046,0.006,0.1,0.044,1196.467377928453,0.1517663978275558,1.804578928293547e-05,1.3909410123592801e-07,233.4204456731274,630.4591484333763,False,True,True,True,True,True,False
0.817,0.008,0.125,0.007,0.043000000000000003,1486.427565494548,0.10093970328167676,2.8561078636553073e-05,3.5847353472083906e-06,276.3620293230086,738.1258524173227,False,True,True,True,True,True,False
0.812,0.025,0.062,0.081,0.02,579.2404130018098,0.13484844856619072,2.5690912826719147e-05,1.5004221823491771e-06,249.10085086589163,665.9538641616097,True,True,True,True,True,True,True
0.842,0.015,0.10200000000000001,0.012,0.029,997.8369672409534,0.08481210062348558,2.451976285564992e-05,2.9131878861166845e-06,272.03568421219876,726.2159563454962,True,True,True,True,True,True,True
0.908,0.011,0.039,0.012,0.03,1028.4768580096438,0.06266963487494843,1.1105351048246952e-05,1.112420134453611e-06,254.83776668602692,670.5194049064272,False,True,True,True,True,True,False
0.818,0.033,0.10300000000000001,0.017,0.029,983.3827693486587,0.0910587599387887,2.5454083375782793e-05,2.900623354050902e-06,275.35779263410967,744.5599241768674,True,True,True,True,True,True,True
0.931,0.005,0.006,0.026000000000000002,0.032,1052.7436238891921,0.06995579723699989,6.8200107644631225e-06,1.67471489903205e-07,241.6189378935565,628.5466581238773,False,True,True,True,True,True,False
0.8029999999999999,0.018000000000000002,0.14400000000000002,0.007,0.028,979.807883936683,0.09338796924192053,3.2892045090683035e-05,4.1777315076380605e-06,284.7387713160293,766.6829311101112,True,True,True,True,True,True,True
0.834,0.055,0.07,0.012,0.029,994.7061109029004,0.07292963858980923,1.771952842961318e-05,1.9942127575448738e-06,273.1499688976729,745.7514836520231,True,True,True,True,True,True,True
0.875,0.004,0.076,0.015,0.03,1022.0056172715476,0.07991622471110033,1.944699067406995e-05,2.1511154342454544e-06,262.02764243088905,690.7821179497297,False,True,True,True,True,True,False
0.878,0.006,0.082,0.008,0.026000000000000002,906.341385243533,0.06952199341834436,1.9635437501385608e-05,2.372369939196328e-06,265.9421435846265,702.4879810691225,True,True,True,True,True,True,True
0.859,0.047,0.006,0.084,0.004,117.35215767997953,0.10767718197698221,1.608897366006615e-05,1.4784062502391944e-07,240.40637705977207,645.7660402589601,True,True,True,True,True,True,True
0.914,0.005,0.042,0.009000000000000001,0.03,1037.5788445297144,0.05995297302559573,1.1198234769060127e-05,1.2079117735447247e-06,254.89441603456083,667.8852111078537,False,True,True,True,True,True,False
0.819,0.039,0.057,0.052000000000000005,0.033,1014.9785621838629,0.1163602109251918,2.1018018461255393e-05,1.4632619302119075e-06,256.6666884005165,693.1889233050259,False,True,True,True,True,True,False
0.887,0.067,0.008,0.008,0.03,1036.211598227684,0.045978323095293566,3.7990711999890643e-06,2.325558275864762e-07,260.85509408690206,711.388274907353,False,True,True,True,True,True,False
0.8240000000000001,0.004,0.105,0.023,0.044,1452.9653776873888,0.11257010420665961,2.6503409723239623e-05,2.8828736962148595e-06,266.5715613100583,707.9133845327108,False,True,True,True,True,True,False
0.945,0.017,0.021,0.013000000000000001,0.004,139.83742187432102,0.031256246917263475,7.437016910004396e-06,6.102695750734277e-07,253.40859676300258,665.3079301996959,True,True,True,True,True,True,True
0.818,0.024,0.026000000000000002,0.095,0.037,1023.5496637238558,0.14866478231074076,2.0870551980138597e-05,6.04275803737903e-07,235.10741869870947,625.4213407711285,False,True,True,True,True,True,False
0.808,0.042,0.03,0.116,0.004,109.77175673495704,0.14320073442178466,2.4242766016303587e-05,6.7896466902916e-07,238.12805505995374,640.8284416759594,True,True,True,True,True,True,True
0.883,0.022,0.016,0.046,0.033,1029.3118879179087,0.09667093616385203,1.2225841863990468e-05,4.186691833553214e-07,243.5286864922319,644.1608880119351,False,True,True,True,True,True,False
0.943,0.004,0.017,0.006,0.03,1045.1942705312015,0.046749850704446566,5.246470541836603e-06,4.946397204782926e-07,248.91860010146536,648.2487993075056,False,True,True,True,True,True,False
0.893,0.004,0.017,0.052000000000000005,0.034,1044.4978000607134,0.10416599959708896,1.3352754927192704e-05,4.382522777216128e-07,238.13936640655922,620.8851010239473,False,True,True,True,True,True,False
0.812,0.048,0.008,0.095,0.037,1022.0463868836327,0.14320127988134207,1.778510336597261e-05,1.8743755409262515e-07,236.0843193047745,638.1180654628818,False,True,True,True,True,True,False
0.888,0.016,0.04,0.025,0.031,1024.5357364113152,0.07979176094908395,1.358002115540088e-05,1.1014033533085253e-06,253.22793629171895,669.2954783968659,False,True,True,True,True,True,False
0.927,0.008,0.007,0.054,0.004,125.95659209466561,0.07713231002720337,1.1787234128632015e-05,1.8512485915070096e-07,238.38678152933144,619.7796152811201,True,True,True,True,True,True,True
0.917,0.022,0.018000000000000002,0.013000000000000001,0.03,1024.1289097587728,0.05624831594570575,6.8636446208967295e-06,5.132770287212155e-07,251.78274352931462,665.4260199866075,False,True,True,True,True,True,False
0.8260000000000001,0.013000000000000001,0.111,0.02,0.03,1009.3081562377189,0.09843407581184908,2.7524883866629283e-05,3.1022890892755644e-06,271.9828273217402,726.4383948327164,False,True,True,True,True,True,False
0.829,0.026000000000000002,0.013000000000000001,0.095,0.037,1022.9687216708064,0.14479103172855612,1.863032016650761e-05,3.0330702322345643e-07,232.23532299203066,617.1636605318173,False,True,True,True,True,True,False
0.942,0.006,0.004,0.017,0.031,1045.7764529793178,0.05726850086177461,4.686284065449464e-06,1.1559129122898537e-07,243.4635532596855,633.4412309515736,False,True,True,True,True,True,False
0.815,0.015,0.019,0.136,0.015,385.900344381366,0.16326487501601852,2.4507269969403174e-05,4.1103140132385515e-07,223.5920748522803,588.2113831234037,True,True,True,True,True,True,True
0.851,0.019,0.054,0.062,0.014,426.5874227165204,0.10955691007872492,2.1912013700460328e-05,1.3716595897284182e-06,250.43082615082335,664.4773286864727,True,True,True,True,True,True,True
0.915,0.021,0.005,0.051000000000000004,0.008,251.51563455003142,0.07660042910593652,1.0923888878244373e-05,1.3367222683473366e-07,241.27863749865335,634.2060634868095,True,True,True,True,True,True,True
0.859,0.056,0.007,0.074,0.004,120.00811224131262,0.09813280652062811,1.4862877006059308e-05,1.7596507827443793e-07,245.04041170348074,662.649682702323,True,True,True,True,True,True,True
0.804,0.029,0.052000000000000005,0.10300000000000001,0.012,332.8011322161006,0.14474536260702028,2.648837515104703e-05,1.2040191538875943e-06,243.08220101643698,650.5072357923036,True,True,True,True,True,True,True
0.9319999999999999,0.047,0.004,0.007,0.01,352.1298519231332,0.02266292138576523,2.600263530950249e-06,1.2038117865460944e-07,256.9424249357974,688.4144653858962,True,True,True,True,True,True,True
0.891,0.058,0.024,0.017,0.01,342.77676217609763,0.04376451510164827,8.890713539617406e-06,6.850886469933311e-07,262.3737246519804,711.2734637726315,True,True,True,True,True,True,True
0.935,0.011,0.004,0.019,0.031,1039.842679362198,0.059761393825038714,5.079514165079216e-06,1.1493555012469492e-07,244.17565397807644,637.9550500363931,False,True,True,True,True,True,False
0.918,0.012,0.018000000000000002,0.021,0.031,1034.8132661771874,0.06722251550361727,8.353744113353073e-06,5.023814444864977e-07,247.5514604500551,649.2650349150939,False,True,True,True,True,True,False
0.804,0.073,0.007,0.111,0.005,137.6466344796458,0.13295346014102102,1.9775769599263318e-05,1.616569691758331e-07,240.5142746976394,660.2297694366904,True,True,True,True,True,True,True
