nuclides,reactions,groups,xs
Md258,"(n,gamma)",1,8.422
Md258,"(n,4n)",1,0.0
Md258,"(n,t)",1,0.0
Md258,fission,1,0.0
Md259,"(n,2n)",1,0.0
Md259,"(n,d)",1,0.0
Md259,"(n,a)",1,8.686e-10
Md259,"(n,p)",1,0.0
Md259,"(n,3n)",1,0.0
Md259,"(n,gamma)",1,66.69
Md259,"(n,4n)",1,0.0
Md259,"(n,t)",1,0.0
Md259,fission,1,0.0
Md260,"(n,2n)",1,0.0
Md260,"(n,d)",1,0.0
Md260,"(n,a)",1,0.821
Md260,"(n,p)",1,0.0
Md260,"(n,3n)",1,0.0
Md260,"(n,gamma)",1,26.86
Md260,"(n,4n)",1,0.0
Md260,"(n,t)",1,0.0
Md260,fission,1,0.0
Md261,"(n,2n)",1,0.0
Md261,"(n,d)",1,0.0
Md261,"(n,a)",1,7.232e-11
Md261,"(n,p)",1,0.0
Md261,"(n,3n)",1,0.0
Md261,"(n,gamma)",1,90.72
Md261,"(n,4n)",1,0.0
Md261,"(n,t)",1,0.0
Md261,fission,1,0.0
Md262,"(n,2n)",1,0.0
Md262,"(n,d)",1,0.0
Md262,"(n,a)",1,3.9e-06
Md262,"(n,p)",1,0.0
Md262,"(n,3n)",1,0.0
Md262,"(n,gamma)",1,25.87
Md262,"(n,4n)",1,0.0
Md262,"(n,t)",1,0.0
Md262,fission,1,0.0
Mo100,"(n,2n)",1,0.0
Mo100,"(n,d)",1,0.0
Mo100,"(n,a)",1,0.0
Mo100,"(n,p)",1,0.0
Mo100,"(n,3n)",1,0.0
Mo100,"(n,gamma)",1,0.06262
Mo100,"(n,4n)",1,0.0
Mo100,"(n,t)",1,0.0
Mo100,fission,1,0.0
Mo101,"(n,2n)",1,0.0
Mo101,"(n,d)",1,0.0
Mo101,"(n,a)",1,0.0
Mo101,"(n,p)",1,0.0
Mo101,"(n,3n)",1,0.0
Mo101,"(n,gamma)",1,4.48
Mo101,"(n,4n)",1,0.0
Mo101,"(n,t)",1,0.0
Mo101,fission,1,0.0
Mo102,"(n,2n)",1,0.0
Mo102,"(n,d)",1,0.0
Mo102,"(n,a)",1,0.0
Mo102,"(n,p)",1,0.0
Mo102,"(n,3n)",1,0.0
Mo102,"(n,gamma)",1,2.019
Mo102,"(n,4n)",1,0.0
Mo102,"(n,t)",1,0.0
Mo102,fission,1,0.0
Mo103,"(n,2n)",1,0.0
Mo103,"(n,d)",1,0.0
Mo103,"(n,a)",1,0.0
Mo103,"(n,p)",1,0.0
Mo103,"(n,3n)",1,0.0
Mo103,"(n,gamma)",1,3.705
Mo103,"(n,4n)",1,0.0
Mo103,"(n,t)",1,0.0
Mo103,fission,1,0.0
Mo104,"(n,2n)",1,0.0
Mo104,"(n,d)",1,0.0
Mo104,"(n,a)",1,0.0
Mo104,"(n,p)",1,0.0
Mo104,"(n,3n)",1,0.0
Mo104,"(n,gamma)",1,1.583
Mo104,"(n,4n)",1,0.0
Mo104,"(n,t)",1,0.0
Mo104,fission,1,0.0
Mo105,"(n,2n)",1,0.0
Mo105,"(n,d)",1,0.0
Mo105,"(n,a)",1,0.0
Mo105,"(n,p)",1,0.0
Mo105,"(n,3n)",1,0.0
Mo105,"(n,gamma)",1,41.3
Mo105,"(n,4n)",1,0.0
Mo105,"(n,t)",1,0.0
Mo105,fission,1,0.0
Mo106,"(n,2n)",1,0.0
Mo106,"(n,d)",1,0.0
Mo106,"(n,a)",1,0.0
Mo106,"(n,p)",1,0.0
Mo106,"(n,3n)",1,0.0
Mo106,"(n,gamma)",1,1.099
Mo106,"(n,4n)",1,0.0
Mo106,"(n,t)",1,0.0
Mo106,fission,1,0.0
Mo107,"(n,2n)",1,0.0
Mo107,"(n,d)",1,0.0
Mo107,"(n,a)",1,0.0
Mo107,"(n,p)",1,0.0
Mo107,"(n,3n)",1,0.0
Mo107,"(n,gamma)",1,1.953
Mo107,"(n,4n)",1,0.0
Mo107,"(n,t)",1,0.0
Mo107,fission,1,0.0
Mo108,"(n,2n)",1,0.0
Mo108,"(n,d)",1,0.0
Mo108,"(n,a)",1,0.0
Mo108,"(n,p)",1,0.0
Mo108,"(n,3n)",1,0.0
Mo108,"(n,gamma)",1,0.666
Mo108,"(n,4n)",1,0.0
Mo108,"(n,t)",1,0.0
Mo108,fission,1,0.0
Mt277,"(n,2n)",1,0.0
Mt277,"(n,d)",1,0.0
Mt277,"(n,a)",1,0.0001192
Mt277,"(n,p)",1,0.0
Mt277,"(n,3n)",1,0.0
Mt277,"(n,gamma)",1,3.277e-09
Mt277,"(n,4n)",1,0.0
Mt277,"(n,t)",1,0.0
Mt277,fission,1,0.0
Mt278,"(n,2n)",1,0.0
Mt278,"(n,d)",1,0.0
Mt278,"(n,a)",1,0.2795
Mt278,"(n,p)",1,5.345e-06
Mt278,"(n,3n)",1,0.0
Mt278,"(n,gamma)",1,0.0
Mt278,"(n,4n)",1,0.0
Mt278,"(n,t)",1,0.0
Mt278,fission,1,0.0
Mt279,"(n,2n)",1,0.0
Mt279,"(n,d)",1,0.0
Mt279,"(n,a)",1,0.0
Mt279,"(n,p)",1,0.0
Mt279,"(n,3n)",1,0.0
Mt279,"(n,gamma)",1,279.7
Mt279,"(n,4n)",1,0.0
Mt279,"(n,t)",1,0.0
Mt279,fission,1,0.0
Nb100,"(n,2n)",1,0.0
Nb100,"(n,d)",1,0.0
Nb100,"(n,a)",1,0.0
Nb100,"(n,p)",1,0.0
Nb100,"(n,3n)",1,0.0
Nb100,"(n,gamma)",1,7.613
Nb100,"(n,4n)",1,0.0
Nb100,"(n,t)",1,0.0
Nb100,fission,1,0.0
Nb101,"(n,2n)",1,0.0
Nb101,"(n,d)",1,0.0
Nb101,"(n,a)",1,0.0
Nb101,"(n,p)",1,0.0
Nb101,"(n,3n)",1,0.0
Nb101,"(n,gamma)",1,0.00179
Nb101,"(n,4n)",1,0.0
Nb101,"(n,t)",1,0.0
Nb101,fission,1,0.0
Nb102,"(n,2n)",1,0.0
Nb102,"(n,d)",1,0.0
Nb102,"(n,a)",1,0.0
Nb102,"(n,p)",1,0.0
Nb102,"(n,3n)",1,0.0
Nb102,"(n,gamma)",1,4.671
Nb102,"(n,4n)",1,0.0
Nb102,"(n,t)",1,0.0
Nb102,fission,1,0.0
Nb103,"(n,2n)",1,0.0
Nb103,"(n,d)",1,0.0
Nb103,"(n,a)",1,0.0
Nb103,"(n,p)",1,0.0
Nb103,"(n,3n)",1,0.0
Nb103,"(n,gamma)",1,0.0002611
Nb103,"(n,4n)",1,0.0
Nb103,"(n,t)",1,0.0
Nb103,fission,1,0.0
Nb104,"(n,2n)",1,0.0
Nb104,"(n,d)",1,0.0
Nb104,"(n,a)",1,0.0
Nb104,"(n,p)",1,0.0
Nb104,"(n,3n)",1,0.0
Nb104,"(n,gamma)",1,4.398
Nb104,"(n,4n)",1,0.0
Nb104,"(n,t)",1,0.0
Nb104,fission,1,0.0
Nb105,"(n,2n)",1,0.0
Nb105,"(n,d)",1,0.0
Nb105,"(n,a)",1,0.0
Nb105,"(n,p)",1,0.0
Nb105,"(n,3n)",1,0.0
Nb105,"(n,gamma)",1,2.597
Nb105,"(n,4n)",1,0.0
Nb105,"(n,t)",1,0.0
Nb105,fission,1,0.0
Nb106,"(n,2n)",1,0.0
Nb106,"(n,d)",1,0.0
Nb106,"(n,a)",1,0.0
Nb106,"(n,p)",1,0.0
Nb106,"(n,3n)",1,0.0
Nb106,"(n,gamma)",1,3.117
Nb106,"(n,4n)",1,0.0
Nb106,"(n,t)",1,0.0
Nb106,fission,1,0.0
Nd126,"(n,2n)",1,0.0
Nd126,"(n,d)",1,0.0
Nd126,"(n,a)",1,0.6154
Nd126,"(n,p)",1,2.434e-12
Nd126,"(n,3n)",1,0.0
Nd126,"(n,gamma)",1,64.44
Nd126,"(n,4n)",1,0.0
Nd126,"(n,t)",1,0.0
Nd126,fission,1,0.0
Nd127,"(n,2n)",1,0.0
Nd127,"(n,d)",1,0.0
Nd127,"(n,a)",1,7.224
Nd127,"(n,p)",1,1520.0
Nd127,"(n,3n)",1,0.0
Nd127,"(n,gamma)",1,47.22
Nd127,"(n,4n)",1,0.0
Nd127,"(n,t)",1,0.0
Nd127,fission,1,0.0
Nd128,"(n,2n)",1,0.0
Nd128,"(n,d)",1,0.0
Nd128,"(n,a)",1,0.3964
Nd128,"(n,p)",1,278.5
Nd128,"(n,3n)",1,0.0
Nd128,"(n,gamma)",1,23.83
Nd128,"(n,4n)",1,0.0
Nd128,"(n,t)",1,0.0
Nd128,fission,1,0.0
Nd129,"(n,2n)",1,0.0
Nd129,"(n,d)",1,0.0
Nd129,"(n,a)",1,25.03
Nd129,"(n,p)",1,36.97
Nd129,"(n,3n)",1,0.0
Nd129,"(n,gamma)",1,61.74
Nd129,"(n,4n)",1,0.0
Nd129,"(n,t)",1,0.0
Nd129,fission,1,0.0
Nd130,"(n,2n)",1,0.0
Nd130,"(n,d)",1,0.0
Nd130,"(n,a)",1,0.1518
Nd130,"(n,p)",1,61.73
Nd130,"(n,3n)",1,0.0
Nd130,"(n,gamma)",1,32.54
Nd130,"(n,4n)",1,0.0
Nd130,"(n,t)",1,0.0
Nd130,fission,1,0.0
Nd131,"(n,2n)",1,0.0
Nd131,"(n,d)",1,0.0
Nd131,"(n,a)",1,7.651
Nd131,"(n,p)",1,508.3
Nd131,"(n,3n)",1,0.0
Nd131,"(n,gamma)",1,86.06
Nd131,"(n,4n)",1,0.0
Nd131,"(n,t)",1,0.0
Nd131,fission,1,0.0
Nd132,"(n,2n)",1,0.0
Nd132,"(n,d)",1,0.0
Nd132,"(n,a)",1,0.03518
Nd132,"(n,p)",1,2.813
Nd132,"(n,3n)",1,0.0
Nd132,"(n,gamma)",1,2.628
Nd132,"(n,4n)",1,0.0
Nd132,"(n,t)",1,0.0
Nd132,fission,1,0.0
Nd133,"(n,2n)",1,0.0
Nd133,"(n,d)",1,0.0
Nd133,"(n,a)",1,2.465
Nd133,"(n,p)",1,268.7
Nd133,"(n,3n)",1,0.0
Nd133,"(n,gamma)",1,32.11
Nd133,"(n,4n)",1,0.0
Nd133,"(n,t)",1,0.0
Nd133,fission,1,0.0
Nd134,"(n,2n)",1,0.0
Nd134,"(n,d)",1,0.0
Nd134,"(n,a)",1,0.002395
Nd134,"(n,p)",1,0.2371
Nd134,"(n,3n)",1,0.0
Nd134,"(n,gamma)",1,32.92
Nd134,"(n,4n)",1,0.0
Nd134,"(n,t)",1,0.0
Nd134,fission,1,0.0
Nd135,"(n,2n)",1,0.0
Nd135,"(n,d)",1,0.0
Nd135,"(n,a)",1,0.2312
Nd135,"(n,p)",1,52.13
Nd135,"(n,3n)",1,0.0
Nd135,"(n,gamma)",1,31.06
Nd135,"(n,4n)",1,0.0
Nd135,"(n,t)",1,0.0
Nd135,fission,1,0.0
Nd136,"(n,2n)",1,0.0
Nd136,"(n,d)",1,0.0
Nd136,"(n,a)",1,0.0002513
Nd136,"(n,p)",1,0.002386
Nd136,"(n,3n)",1,0.0
Nd136,"(n,gamma)",1,1.615
Nd136,"(n,4n)",1,0.0
Nd136,"(n,t)",1,0.0
Nd136,fission,1,0.0
Nd137,"(n,2n)",1,0.0
Nd137,"(n,d)",1,0.0
Nd137,"(n,a)",1,0.3351
Nd137,"(n,p)",1,2.793
Nd137,"(n,3n)",1,0.0
Nd137,"(n,gamma)",1,65.92
Nd137,"(n,4n)",1,0.0
Nd137,"(n,t)",1,0.0
Nd137,fission,1,0.0
Nd138,"(n,2n)",1,0.0
Nd138,"(n,d)",1,0.0
Nd138,"(n,a)",1,3.507e-07
Nd138,"(n,p)",1,6.251e-09
Nd138,"(n,3n)",1,0.0
Nd138,"(n,gamma)",1,0.01773
Nd138,"(n,4n)",1,0.0
Nd138,"(n,t)",1,0.0
Nd138,fission,1,0.0
Nd139,"(n,2n)",1,0.0
Nd139,"(n,d)",1,0.0
Nd139,"(n,a)",1,0.0344
Nd139,"(n,p)",1,0.1483
Nd139,"(n,3n)",1,0.0
Nd139,"(n,gamma)",1,11.38
Nd139,"(n,4n)",1,0.0
Nd139,"(n,t)",1,0.0
Nd139,fission,1,0.0
Nd140,"(n,2n)",1,0.0
Nd140,"(n,d)",1,0.0
Nd140,"(n,a)",1,8.077e-11
Nd140,"(n,p)",1,2.677e-11
Nd140,"(n,3n)",1,0.0
Nd140,"(n,gamma)",1,0.0004723
Nd140,"(n,4n)",1,0.0
Nd140,"(n,t)",1,0.0
Nd140,fission,1,0.0
Nd141,"(n,2n)",1,0.0
Nd141,"(n,d)",1,0.0
Nd141,"(n,a)",1,0.0001549
Nd141,"(n,p)",1,0.0001821
Nd141,"(n,3n)",1,0.0
Nd141,"(n,gamma)",1,44.51
Nd141,"(n,4n)",1,0.0
Nd141,"(n,t)",1,0.0
Nd141,fission,1,0.0
Nd142,"(n,2n)",1,0.0
Nd142,"(n,d)",1,0.0
Nd142,"(n,a)",1,0.0
Nd142,"(n,p)",1,0.0
Nd142,"(n,3n)",1,0.0
Nd142,"(n,gamma)",1,5.613
Nd142,"(n,4n)",1,0.0
Nd142,"(n,t)",1,0.0
Nd142,fission,1,0.0
Nd143,"(n,2n)",1,0.0
Nd143,"(n,d)",1,0.0
Nd143,"(n,a)",1,0.006812
Nd143,"(n,p)",1,0.0
Nd143,"(n,3n)",1,0.0
Nd143,"(n,gamma)",1,91.47
Nd143,"(n,4n)",1,0.0
Nd143,"(n,t)",1,0.0
Nd143,fission,1,0.0
Nd144,"(n,2n)",1,0.0
Nd144,"(n,d)",1,0.0
Nd144,"(n,a)",1,1.065e-07
Nd144,"(n,p)",1,0.0
Nd144,"(n,3n)",1,0.0
Nd144,"(n,gamma)",1,1.144
Nd144,"(n,4n)",1,0.0
Nd144,"(n,t)",1,0.0
Nd144,fission,1,0.0
Nd145,"(n,2n)",1,0.0
Nd145,"(n,d)",1,0.0
Nd145,"(n,a)",1,3.303e-05
Nd145,"(n,p)",1,0.0
Nd145,"(n,3n)",1,0.0
Nd145,"(n,gamma)",1,71.72
Nd145,"(n,4n)",1,0.0
Nd145,"(n,t)",1,0.0
Nd145,fission,1,0.0
Nd146,"(n,2n)",1,0.0
Nd146,"(n,d)",1,0.0
Nd146,"(n,a)",1,6.864e-10
Nd146,"(n,p)",1,0.0
Nd146,"(n,3n)",1,0.0
Nd146,"(n,gamma)",1,0.4663
Nd146,"(n,4n)",1,0.0
Nd146,"(n,t)",1,0.0
Nd146,fission,1,0.0
Nd147,"(n,2n)",1,0.0
Nd147,"(n,d)",1,0.0
Nd147,"(n,a)",1,2.628e-05
Nd147,"(n,p)",1,0.0
Nd147,"(n,3n)",1,0.0
Nd147,"(n,gamma)",1,82.0
Nd147,"(n,4n)",1,0.0
Nd147,"(n,t)",1,0.0
Nd147,fission,1,0.0
Nd148,"(n,2n)",1,0.0
Nd148,"(n,d)",1,0.0
Nd148,"(n,a)",1,0.0
Nd148,"(n,p)",1,0.0
Nd148,"(n,3n)",1,0.0
Nd148,"(n,gamma)",1,0.8184
Nd148,"(n,4n)",1,0.0
Nd148,"(n,t)",1,0.0
Nd148,fission,1,0.0
Nd149,"(n,2n)",1,0.0
Nd149,"(n,d)",1,0.0
Nd149,"(n,a)",1,5.343e-08
Nd149,"(n,p)",1,0.0
Nd149,"(n,3n)",1,0.0
Nd149,"(n,gamma)",1,458.5
Nd149,"(n,4n)",1,0.0
Nd149,"(n,t)",1,0.0
Nd149,fission,1,0.0
Nd150,"(n,2n)",1,0.0
Nd150,"(n,d)",1,0.0
Nd150,"(n,a)",1,0.0
Nd150,"(n,p)",1,0.0
Nd150,"(n,3n)",1,0.0
Nd150,"(n,gamma)",1,0.3282
Nd150,"(n,4n)",1,0.0
Nd150,"(n,t)",1,0.0
Nd150,fission,1,0.0
Nd151,"(n,2n)",1,0.0
Nd151,"(n,d)",1,0.0
Nd151,"(n,a)",1,0.0
Nd151,"(n,p)",1,0.0
Nd151,"(n,3n)",1,0.0
Nd151,"(n,gamma)",1,11.39
Nd151,"(n,4n)",1,0.0
Nd151,"(n,t)",1,0.0
Nd151,fission,1,0.0
Nd152,"(n,2n)",1,0.0
Nd152,"(n,d)",1,0.0
Nd152,"(n,a)",1,0.0
Nd152,"(n,p)",1,0.0
Nd152,"(n,3n)",1,0.0
Nd152,"(n,gamma)",1,3.915
Nd152,"(n,4n)",1,0.0
Nd152,"(n,t)",1,0.0
Nd152,fission,1,0.0
Nd153,"(n,2n)",1,0.0
Nd153,"(n,d)",1,0.0
Nd153,"(n,a)",1,0.0
Nd153,"(n,p)",1,0.0
Nd153,"(n,3n)",1,0.0
Nd153,"(n,gamma)",1,4.09
Nd153,"(n,4n)",1,0.0
Nd153,"(n,t)",1,0.0
Nd153,fission,1,0.0
Nd154,"(n,2n)",1,0.0
Nd154,"(n,d)",1,0.0
Nd154,"(n,a)",1,0.0
Nd154,"(n,p)",1,0.0
Nd154,"(n,3n)",1,0.0
Nd154,"(n,gamma)",1,2.72
Nd154,"(n,4n)",1,0.0
Nd154,"(n,t)",1,0.0
Nd154,fission,1,0.0
Nd155,"(n,2n)",1,0.0
Nd155,"(n,d)",1,0.0
Nd155,"(n,a)",1,0.0
Nd155,"(n,p)",1,0.0
Nd155,"(n,3n)",1,0.0
Nd155,"(n,gamma)",1,3.569
Nd155,"(n,4n)",1,0.0
Nd155,"(n,t)",1,0.0
Nd155,fission,1,0.0
Nd156,"(n,2n)",1,0.0
Nd156,"(n,d)",1,0.0
Nd156,"(n,a)",1,0.0
Nd156,"(n,p)",1,0.0
Nd156,"(n,3n)",1,0.0
Nd156,"(n,gamma)",1,1.925
Nd156,"(n,4n)",1,0.0
Nd156,"(n,t)",1,0.0
Nd156,fission,1,0.0
Nd157,"(n,2n)",1,0.0
Nd157,"(n,d)",1,0.0
Nd157,"(n,a)",1,0.0
Nd157,"(n,p)",1,0.0
Nd157,"(n,3n)",1,0.0
Nd157,"(n,gamma)",1,2.288
Nd157,"(n,4n)",1,0.0
Nd157,"(n,t)",1,0.0
Nd157,fission,1,0.0
No252,"(n,2n)",1,0.0
No252,"(n,d)",1,0.0
No252,"(n,a)",1,4.759e-05
No252,"(n,p)",1,1.534e-09
No252,"(n,3n)",1,0.0
No252,"(n,gamma)",1,122.5
No252,"(n,4n)",1,0.0
No252,"(n,t)",1,0.0
No252,fission,1,0.0
No253,"(n,2n)",1,0.0
No253,"(n,d)",1,0.0
No253,"(n,a)",1,0.006405
No253,"(n,p)",1,3.862e-06
No253,"(n,3n)",1,0.0
No253,"(n,gamma)",1,55.53
No253,"(n,4n)",1,0.0
No253,"(n,t)",1,0.0
No253,fission,1,0.0
No254,"(n,2n)",1,0.0
No254,"(n,d)",1,0.0
No254,"(n,a)",1,1.137e-05
No254,"(n,p)",1,0.0
No254,"(n,3n)",1,0.0
No254,"(n,gamma)",1,84.23
No254,"(n,4n)",1,0.0
No254,"(n,t)",1,0.0
No254,fission,1,0.0
No255,"(n,2n)",1,0.0
No255,"(n,d)",1,0.0
No255,"(n,a)",1,0.0003742
No255,"(n,p)",1,9.456e-11
No255,"(n,3n)",1,0.0
No255,"(n,gamma)",1,68.78
No255,"(n,4n)",1,0.0
No255,"(n,t)",1,0.0
No255,fission,1,0.0
No256,"(n,2n)",1,0.0
No256,"(n,d)",1,0.0
No256,"(n,a)",1,2.788e-06
No256,"(n,p)",1,0.0
No256,"(n,3n)",1,0.0
No256,"(n,gamma)",1,39.13
No256,"(n,4n)",1,0.0
No256,"(n,t)",1,0.0
No256,fission,1,0.0
No257,"(n,2n)",1,0.0
No257,"(n,d)",1,0.0
No257,"(n,a)",1,0.0001344
No257,"(n,p)",1,0.0
No257,"(n,3n)",1,0.0
No257,"(n,gamma)",1,89.51
No257,"(n,4n)",1,0.0
No257,"(n,t)",1,0.0
No257,fission,1,0.0
No259,"(n,2n)",1,0.0
No259,"(n,d)",1,0.0
No259,"(n,a)",1,1.137e-07
No259,"(n,p)",1,0.0
No259,"(n,3n)",1,0.0
No259,"(n,gamma)",1,30.92
No259,"(n,4n)",1,0.0
No259,"(n,t)",1,0.0
No259,fission,1,0.0
No261,"(n,2n)",1,0.0
No261,"(n,d)",1,0.0
No261,"(n,a)",1,2.397e-08
No261,"(n,p)",1,0.0
No261,"(n,3n)",1,0.0
No261,"(n,gamma)",1,11.31
No261,"(n,4n)",1,0.0
No261,"(n,t)",1,0.0
No261,fission,1,0.0
No263,"(n,2n)",1,0.0
No263,"(n,d)",1,0.0
No263,"(n,a)",1,8.035e-07
No263,"(n,p)",1,0.0
No263,"(n,3n)",1,0.0
No263,"(n,gamma)",1,44.34
No263,"(n,4n)",1,0.0
No263,"(n,t)",1,0.0
No263,fission,1,0.0
No264,"(n,2n)",1,0.0
No264,"(n,d)",1,0.0
No264,"(n,a)",1,1.015e-07
No264,"(n,p)",1,0.0
No264,"(n,3n)",1,0.0
No264,"(n,gamma)",1,29.25
No264,"(n,4n)",1,0.0
No264,"(n,t)",1,0.0
No264,fission,1,0.0
Np228,"(n,2n)",1,0.0
Np228,"(n,d)",1,0.0
Np228,"(n,a)",1,0.02201
Np228,"(n,p)",1,0.0
Np228,"(n,3n)",1,0.0
Np228,"(n,gamma)",1,1863.0
Np228,"(n,4n)",1,0.0
Np228,"(n,t)",1,0.0
Np228,fission,1,0.0
Np229,"(n,2n)",1,0.0
Np229,"(n,d)",1,0.0
Np229,"(n,a)",1,2.186e-08
Np229,"(n,p)",1,0.0
Np229,"(n,3n)",1,0.0
Np229,"(n,gamma)",1,22.5
Np229,"(n,4n)",1,0.0
Np229,"(n,t)",1,0.0
Np229,fission,1,0.0
Np230,"(n,2n)",1,0.0
Np230,"(n,d)",1,0.0
Np230,"(n,a)",1,5.547e-05
Np230,"(n,p)",1,0.0
Np230,"(n,3n)",1,0.0
Np230,"(n,gamma)",1,5.977
Np230,"(n,4n)",1,0.0
Np230,"(n,t)",1,0.0
Np230,fission,1,0.0
Np231,"(n,2n)",1,0.0
Np231,"(n,d)",1,0.0
Np231,"(n,a)",1,7.824e-06
Np231,"(n,p)",1,0.0
Np231,"(n,3n)",1,0.0
Np231,"(n,gamma)",1,15.9
Np231,"(n,4n)",1,0.0
Np231,"(n,t)",1,0.0
Np231,fission,1,0.0
Np232,"(n,2n)",1,0.0
Np232,"(n,d)",1,0.0
Np232,"(n,a)",1,6.296e-05
Np232,"(n,p)",1,0.0
Np232,"(n,3n)",1,0.0
Np232,"(n,gamma)",1,4.839
Np232,"(n,4n)",1,0.0
Np232,"(n,t)",1,0.0
Np232,fission,1,0.0
Np233,"(n,2n)",1,0.0
Np233,"(n,d)",1,0.0
Np233,"(n,a)",1,2.22e-08
Np233,"(n,p)",1,0.0
Np233,"(n,3n)",1,0.0
Np233,"(n,gamma)",1,52.68
Np233,"(n,4n)",1,0.0
Np233,"(n,t)",1,0.0
Np233,fission,1,0.0
Np234,"(n,2n)",1,0.0
Np234,"(n,d)",1,0.0
Np234,"(n,a)",1,1.193e-06
Np234,"(n,p)",1,0.0
Np234,"(n,3n)",1,0.0
Np234,"(n,gamma)",1,3.691
Np234,"(n,4n)",1,0.0
Np234,"(n,t)",1,0.0
Np234,fission,1,0.0
Np235,"(n,2n)",1,0.0
Np235,"(n,d)",1,0.0
Np235,"(n,a)",1,1.71e-08
Np235,"(n,p)",1,0.0
Np235,"(n,3n)",1,0.0
Np235,"(n,gamma)",1,29.72
Np235,"(n,4n)",1,0.0
Np235,"(n,t)",1,0.0
Np235,fission,1,0.0
Np236,"(n,2n)",1,0.0
Np236,"(n,d)",1,0.0
Np236,"(n,a)",1,1.587e-07
Np236,"(n,p)",1,0.0
Np236,"(n,3n)",1,0.0
Np236,"(n,gamma)",1,61.42
Np236,"(n,4n)",1,0.0
Np236,"(n,t)",1,0.0
Np236,fission,1,0.0
Np237,"(n,2n)",1,0.0
Np237,"(n,d)",1,0.0
Np237,"(n,a)",1,2.533e-09
Np237,"(n,p)",1,0.0
Np237,"(n,3n)",1,0.0
Np237,"(n,gamma)",1,171.7
Np237,"(n,4n)",1,0.0
Np237,"(n,t)",1,0.0
Np237,fission,1,0.0
Np238,"(n,2n)",1,0.0
Np238,"(n,d)",1,0.0
Np238,"(n,a)",1,1.846e-09
Np238,"(n,p)",1,0.0
Np238,"(n,3n)",1,0.0
Np238,"(n,gamma)",1,138.6
Np238,"(n,4n)",1,0.0
Np238,"(n,t)",1,0.0
Np238,fission,1,0.0
Np239,"(n,2n)",1,0.0
Np239,"(n,d)",1,0.0
Np239,"(n,a)",1,4.49e-11
Np239,"(n,p)",1,0.0
Np239,"(n,3n)",1,0.0
Np239,"(n,gamma)",1,35.96
Np239,"(n,4n)",1,0.0
Np239,"(n,t)",1,0.0
Np239,fission,1,0.0
Np240,"(n,2n)",1,0.0
Np240,"(n,d)",1,0.0
Np240,"(n,a)",1,8.275e-09
Np240,"(n,p)",1,0.0
Np240,"(n,3n)",1,0.0
Np240,"(n,gamma)",1,0.8339
Np240,"(n,4n)",1,0.0
Np240,"(n,t)",1,0.0
Np240,fission,1,0.0
Np241,"(n,2n)",1,0.0
Np241,"(n,d)",1,0.0
Np241,"(n,a)",1,1.606e-12
Np241,"(n,p)",1,0.0
Np241,"(n,3n)",1,0.0
Np241,"(n,gamma)",1,0.8481
Np241,"(n,4n)",1,0.0
Np241,"(n,t)",1,0.0
Np241,fission,1,0.0
Np242,"(n,2n)",1,0.0
Np242,"(n,d)",1,0.0
Np242,"(n,a)",1,2.828e-12
Np242,"(n,p)",1,0.0
Np242,"(n,3n)",1,0.0
Np242,"(n,gamma)",1,3.888
Np242,"(n,4n)",1,0.0
Np242,"(n,t)",1,0.0
Np242,fission,1,0.0
Np243,"(n,2n)",1,0.0
Np243,"(n,d)",1,0.0
Np243,"(n,a)",1,1.317e-11
Np243,"(n,p)",1,0.0
Np243,"(n,3n)",1,0.0
Np243,"(n,gamma)",1,1.836
Np243,"(n,4n)",1,0.0
Np243,"(n,t)",1,0.0
Np243,fission,1,0.0
Np244,"(n,2n)",1,0.0
Np244,"(n,d)",1,0.0
Np244,"(n,a)",1,1.597e-11
Np244,"(n,p)",1,0.0
Np244,"(n,3n)",1,0.0
Np244,"(n,gamma)",1,6.316
Np244,"(n,4n)",1,0.0
Np244,"(n,t)",1,0.0
Np244,fission,1,0.0
Np245,"(n,2n)",1,0.0
Np245,"(n,d)",1,0.0
Np245,"(n,a)",1,3.988e-08
Np245,"(n,p)",1,0.0
Np245,"(n,3n)",1,0.0
Np245,"(n,gamma)",1,13.36
Np245,"(n,4n)",1,0.0
Np245,"(n,t)",1,0.0
Np245,fission,1,0.0
Os168,"(n,2n)",1,0.0
Os168,"(n,d)",1,0.0
Os168,"(n,a)",1,0.0
Os168,"(n,p)",1,154.2
Os168,"(n,3n)",1,0.0
Os168,"(n,gamma)",1,111.6
Os168,"(n,4n)",1,0.0
Os168,"(n,t)",1,0.0
Os168,fission,1,0.0
Os169,"(n,2n)",1,0.0
Os169,"(n,d)",1,0.0
Os169,"(n,a)",1,0.0
Os169,"(n,p)",1,160.6
Os169,"(n,3n)",1,0.0
Os169,"(n,gamma)",1,350.1
Os169,"(n,4n)",1,0.0
Os169,"(n,t)",1,0.0
Os169,fission,1,0.0
Os170,"(n,2n)",1,0.0
Os170,"(n,d)",1,0.0
Os170,"(n,a)",1,0.0
Os170,"(n,p)",1,22.94
Os170,"(n,3n)",1,0.0
Os170,"(n,gamma)",1,70.63
Os170,"(n,4n)",1,0.0
Os170,"(n,t)",1,0.0
Os170,fission,1,0.0
Os171,"(n,2n)",1,0.0
Os171,"(n,d)",1,0.0
Os171,"(n,a)",1,0.0
Os171,"(n,p)",1,113.3
Os171,"(n,3n)",1,0.0
Os171,"(n,gamma)",1,503.2
Os171,"(n,4n)",1,0.0
