V,Cr,Ti,W,Zr,x_V,x_Cr,x_Ti,x_W,x_Zr,phase_count,dominant_phase,single_phase,phases,iter
0.933,0.012,0.027,0.02,0.008,0.933,0.012,0.027,0.02,0.008,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9943114788032051, ""FCC_L12#1"": 0.0006622422872859579, ""HCP_A3#1"": 0.0021116988750860925, ""HCP_A3#2"": 0.002914580034422698}",40
0.847,0.014,0.058,0.07200000000000001,0.009000000000000001,0.847,0.014,0.058,0.07200000000000001,0.009000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.990279225177201, ""C15_LAVES#1"": 0.0033692408735103508, ""FCC_L12#1"": 0.0007450136963184865, ""HCP_A3#1"": 0.002350813344466252, ""HCP_A3#2"": 0.0032557069085039107}",40
0.947,0.008,0.016,0.016,0.013000000000000001,0.947,0.008,0.016,0.016,0.013000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9845828619766397, ""C15_LAVES#1"": 0.009203305519735226, ""FCC_L12#1"": 0.0006655936203675406, ""HCP_A3#1"": 0.003204031371107589, ""HCP_A3#2"": 0.0023442075121502103}",40
0.939,0.018000000000000002,0.024,0.009000000000000001,0.01,0.939,0.018000000000000002,0.024,0.009000000000000001,0.01,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9899807850086629, ""C15_LAVES#1"": 0.00435794032896453, ""FCC_L12#1"": 0.0006472846343852782, ""HCP_A3#1"": 0.00210798377749982, ""HCP_A3#2"": 0.00290600625048739}",40
0.938,0.015,0.012,0.027,0.008,0.938,0.015,0.012,0.027,0.008,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9941663840672927, ""FCC_L12#1"": 0.0006751168561811336, ""HCP_A3#1"": 0.002171624115234727, ""HCP_A3#2"": 0.0029868749612914844}",40
0.8089999999999999,0.05,0.033,0.10300000000000001,0.005,0.8089999999999999,0.05,0.033,0.10300000000000001,0.005,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9912760840370712, ""C15_LAVES#1"": 0.004211208375303031, ""FCC_L12#1"": 0.0007681813129052094, ""HCP_A3#2"": 0.00283567313125978, ""ZRO2_MONO#1"": 0.0009088531434605753}",40
0.825,0.054,0.025,0.088,0.008,0.825,0.054,0.025,0.088,0.008,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9826433809000076, ""C15_LAVES#1"": 0.012932471449034921, ""FCC_L12#1"": 0.0007490487704030641, ""HCP_A3#2"": 0.00279258396173269, ""ZRO2_MONO#1"": 0.000882514918821685}",40
0.828,0.027,0.127,0.006,0.012,0.828,0.027,0.127,0.006,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.986341165640505, ""C15_LAVES#1"": 0.008286234478281718, ""FCC_L12#1"": 0.0006349428477752928, ""HCP_A3#1"": 0.002775653218346223, ""HCP_A3#2"": 0.0019620038150916105}",40
0.972,0.013000000000000001,0.006,0.004,0.005,0.972,0.013000000000000001,0.006,0.004,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.995278502998836, ""FCC_L12#1"": 0.0006202260019530333, ""HCP_A3#1"": 0.0024054165768730494, ""HCP_A3#2"": 0.0016958544223381934}",40
0.95,0.031,0.004,0.008,0.007,0.95,0.031,0.004,0.008,0.007,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9943560410118911, ""C15_LAVES#1"": 0.000373285812168381, ""FCC_L12#1"": 0.0006389762464225591, ""HCP_A3#1"": 0.0019465693759275918, ""HCP_A3#2"": 0.0026851275535902377}",40
0.826,0.097,0.052000000000000005,0.014,0.011,0.826,0.097,0.052000000000000005,0.014,0.011,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9737303764205331, ""C15_LAVES#1"": 0.022546364988942542, ""FCC_L12#1"": 0.0006312279803111665, ""HCP_A3#2"": 0.0023511450679870004, ""ZRO2_MONO#1"": 0.0007408855422261069}",40
0.9390000000000001,0.017,0.006,0.032,0.006,0.9390000000000001,0.017,0.006,0.032,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9946369743999613, ""FCC_L12#1"": 0.0006720754904015869, ""HCP_A3#1"": 0.001971347989401517, ""HCP_A3#2"": 0.0027196021202353345}",40
0.943,0.004,0.011,0.032,0.01,0.943,0.004,0.011,0.032,0.01,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9934678778475857, ""FCC_L12#1"": 0.0006914352081735926, ""HCP_A3#1"": 0.003368796799424454, ""HCP_A3#2"": 0.002471890144816254}",40
0.8220000000000001,0.09700000000000002,0.007000000000000001,0.06900000000000002,0.005000000000000001,0.8220000000000001,0.09700000000000002,0.007000000000000001,0.06900000000000002,0.005000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9902180879942517, ""C15_LAVES#1"": 0.005705626815752926, ""FCC_L12#1"": 0.0007083462639901676, ""HCP_A3#2"": 0.0025198560748845833, ""ZRO2_MONO#1"": 0.0008480828511208404}",40
0.944,0.03,0.013000000000000001,0.008,0.005,0.944,0.03,0.013000000000000001,0.008,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952323057412381, ""FCC_L12#1"": 0.0006256483192108713, ""HCP_A3#1"": 0.0024168892692594955, ""HCP_A3#2"": 0.0017251566702916334}",40
0.966,0.006,0.013000000000000001,0.004,0.011,0.966,0.006,0.013000000000000001,0.004,0.011,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.992499625048659, ""C15_LAVES#1"": 0.0013354033658609446, ""FCC_L12#1"": 0.0006461478189406249, ""HCP_A3#1"": 0.0031831726654532543, ""HCP_A3#2"": 0.002335651101086238}",40
0.854,0.042,0.005,0.083,0.016,0.854,0.042,0.005,0.083,0.016,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9629118590879795, ""C15_LAVES#1"": 0.031239611232000003, ""FCC_L12#1"": 0.000753646464528993, ""HCP_A3#1"": 0.0021439911652431243, ""HCP_A3#2"": 0.002950892050248347}",40
0.965,0.009000000000000001,0.01,0.008,0.008,0.965,0.009000000000000001,0.01,0.008,0.008,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9944396061178506, ""FCC_L12#1"": 0.0006440578347591394, ""HCP_A3#1"": 0.0020680589671579234, ""HCP_A3#2"": 0.002848277080232424}",40
0.953,0.004,0.007,0.016,0.02,0.953,0.004,0.007,0.016,0.02,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9653415082718441, ""C15_LAVES#1"": 0.02812502417942801, ""FCC_L12#1"": 0.0006717264629473915, ""HCP_A3#1"": 0.0033744692066130146, ""HCP_A3#2"": 0.002487271879167072}",40
0.94,0.02,0.024,0.008,0.008,0.94,0.02,0.024,0.008,0.008,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9945000191303107, ""FCC_L12#1"": 0.000642565183086311, ""HCP_A3#1"": 0.002817561431032747, ""HCP_A3#2"": 0.0020398542555704335}",40
0.974,0.004,0.004,0.007,0.011,0.974,0.004,0.004,0.007,0.011,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9926943664875844, ""C15_LAVES#1"": 0.0009960464307863972, ""FCC_L12#1"": 0.0006522158568517515, ""HCP_A3#2"": 0.0032572642022678762, ""HCP_A3#3"": 0.0024001070225096286}",40
0.8089999999999999,0.036000000000000004,0.031,0.095,0.029,0.8089999999999999,0.036000000000000004,0.031,0.095,0.029,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9258421913378506, ""C15_LAVES#1"": 0.0678303439457604, ""FCC_L12#1"": 0.0007851938107598161, ""HCP_A3#1"": 0.002327007683856916, ""HCP_A3#2"": 0.0032152632217724163}",40
0.9279999999999999,0.015,0.043000000000000003,0.01,0.004,0.9279999999999999,0.015,0.043000000000000003,0.01,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.995883870354356, ""FCC_L12#1"": 0.0006227267829707124, ""HCP_A3#1"": 0.0008245886082526922, ""HCP_A3#2"": 0.0023461664923609795, ""ZRO2_MONO#1"": 0.0003226477620596974}",40
0.968,0.005,0.007,0.009000000000000001,0.011,0.968,0.005,0.007,0.009000000000000001,0.011,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9921331944894287, ""C15_LAVES#1"": 0.0015962396787801687, ""FCC_L12#1"": 0.0006548839221651407, ""HCP_A3#1"": 0.0032361456451008375, ""HCP_A3#2"": 0.002379536264525111}",40
0.963,0.01,0.01,0.012,0.005,0.963,0.01,0.01,0.012,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951789645669287, ""FCC_L12#1"": 0.0006323852244509656, ""HCP_A3#1"": 0.0017399881356007657, ""HCP_A3#2"": 0.0024486620730196627}",40
0.944,0.016,0.007,0.024,0.009000000000000001,0.944,0.016,0.007,0.024,0.009000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.991560652094116, ""C15_LAVES#1"": 0.0025953075400510905, ""FCC_L12#1"": 0.0006716860412305102, ""HCP_A3#1"": 0.002179082259168947, ""HCP_A3#2"": 0.0029932720654332516}",40
0.977,0.004,0.004,0.01,0.005,0.977,0.004,0.004,0.01,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951979468343982, ""FCC_L12#1"": 0.0006298112030562726, ""HCP_A3#1"": 0.002442707028238255, ""HCP_A3#2"": 0.001729534934307348}",40
0.967,0.014,0.011,0.004,0.004,0.967,0.014,0.011,0.004,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9958445605715321, ""FCC_L12#1"": 0.0006142548836402608, ""HCP_A3#1"": 0.0010111392539674713, ""HCP_A3#2"": 0.002301080842006504, ""ZRO2_MONO#1"": 0.00022896444885407913}",40
0.95,0.019,0.009000000000000001,0.009000000000000001,0.013000000000000001,0.95,0.019,0.009000000000000001,0.009000000000000001,0.013000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9802824326217499, ""C15_LAVES#1"": 0.014042028145105502, ""FCC_L12#1"": 0.0006494900219912124, ""HCP_A3#1"": 0.0021164729954816367, ""HCP_A3#2"": 0.0029095762156718355}",40
0.972,0.006,0.006,0.012,0.004,0.972,0.006,0.006,0.012,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9957531985554849, ""FCC_L12#1"": 0.0006270088465697256, ""HCP_A3#1"": 0.001017069816702841, ""HCP_A3#2"": 0.0023464522259672377, ""ZRO2_MONO#1"": 0.0002562705552754518}",40
0.975,0.004,0.007,0.005,0.009000000000000001,0.975,0.004,0.007,0.005,0.009000000000000001,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9942113963727374, ""FCC_L12#1"": 0.0006433481361389405, ""HCP_A3#2"": 0.002169945176040174, ""HCP_A3#3"": 0.0029753103150836568}",40
0.9339999999999999,0.004,0.036000000000000004,0.015,0.011,0.9339999999999999,0.004,0.036000000000000004,0.015,0.011,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9936161438792512, ""FCC_L12#1"": 0.0006635776695357205, ""HCP_A3#1"": 0.0033044455551067852, ""HCP_A3#2"": 0.002415832896106101}",40
0.949,0.006,0.008,0.022,0.015,0.949,0.006,0.008,0.022,0.015,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9786857881632391, ""C15_LAVES#1"": 0.014904538595453976, ""FCC_L12#1"": 0.0006776671602642371, ""HCP_A3#1"": 0.003305291513484069, ""HCP_A3#2"": 0.0024267145675586008}",40
0.8310000000000001,0.06300000000000001,0.07300000000000001,0.018000000000000006,0.015000000000000001,0.8310000000000001,0.06300000000000001,0.07300000000000001,0.018000000000000006,0.015000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9665686935295834, ""C15_LAVES#1"": 0.02845012036247421, ""FCC_L12#1"": 0.0006449994377382244, ""HCP_A3#1"": 0.0018058790338917653, ""HCP_A3#2"": 0.0025303076363124696}",40
0.959,0.005,0.012,0.018000000000000002,0.006,0.959,0.005,0.012,0.018000000000000002,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9948143470180516, ""FCC_L12#1"": 0.0006494157538127664, ""HCP_A3#1"": 0.0019006333154338096, ""HCP_A3#2"": 0.0026356039127019646}",40
0.943,0.012,0.02,0.015,0.01,0.943,0.012,0.02,0.015,0.01,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9916723203067012, ""C15_LAVES#1"": 0.0023778733114293606, ""FCC_L12#1"": 0.0006598545482307036, ""HCP_A3#1"": 0.002229152687006842, ""HCP_A3#2"": 0.0030607991466316555}",40
0.95,0.004,0.029,0.013000000000000001,0.004,0.95,0.004,0.029,0.013000000000000001,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9957987651477349, ""FCC_L12#1"": 0.000627758455320921, ""HCP_A3#1"": 0.0009330710493635629, ""HCP_A3#2"": 0.0023588377304179942, ""ZRO2_MONO#1"": 0.0002815676171628991}",40
0.972,0.009000000000000001,0.004,0.011,0.004,0.972,0.009000000000000001,0.004,0.011,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.995759960571163, ""FCC_L12#1"": 0.0006255426635422792, ""HCP_A3#1"": 0.0010181095256954777, ""HCP_A3#2"": 0.0023401273330128426, ""ZRO2_MONO#1"": 0.0002562599065863913}",40
0.968,0.005,0.017,0.005,0.005,0.968,0.005,0.017,0.005,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952886924590113, ""FCC_L12#1"": 0.0006211873801307357, ""HCP_A3#1"": 0.0016781201196767036, ""HCP_A3#2"": 0.002412000041181142}",40
0.962,0.004,0.009000000000000001,0.021,0.004,0.962,0.004,0.009000000000000001,0.021,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9956831368148967, ""FCC_L12#1"": 0.0006411818591860642, ""HCP_A3#1"": 0.000963462618931771, ""HCP_A3#2"": 0.0024003610317202767, ""ZRO2_MONO#1"": 0.00031185767526533146}",40
0.9339999999999999,0.007,0.018000000000000002,0.037,0.004,0.9339999999999999,0.007,0.018000000000000002,0.037,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9955843681961741, ""FCC_L12#1"": 0.0006663478231263733, ""HCP_A3#1"": 0.0008399440060483884, ""HCP_A3#2"": 0.002497645859700401, ""ZRO2_MONO#1"": 0.000411694114950739}",40
0.953,0.007,0.028,0.007,0.005,0.953,0.007,0.028,0.007,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952784054343861, ""FCC_L12#1"": 0.0006234827355537248, ""HCP_A3#1"": 0.0016796532550041807, ""HCP_A3#2"": 0.0024184585750560315}",40
0.953,0.005,0.01,0.014,0.018000000000000002,0.953,0.005,0.01,0.014,0.018000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.971170991021342, ""C15_LAVES#1"": 0.022396393053256212, ""FCC_L12#1"": 0.0006668788223273724, ""HCP_A3#1"": 0.00332194538123758, ""HCP_A3#2"": 0.002443791721837157}",40
0.977,0.004,0.008,0.004,0.007,0.977,0.004,0.008,0.004,0.007,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9947378552472762, ""FCC_L12#1"": 0.0006330617113652861, ""HCP_A3#1"": 0.0019410102557567606, ""HCP_A3#2"": 0.002688072785602002}",40
0.954,0.02,0.009000000000000001,0.005,0.012,0.954,0.02,0.009000000000000001,0.005,0.012,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9831843126082568, ""C15_LAVES#1"": 0.011226471797921028, ""FCC_L12#1"": 0.0006421058051350564, ""HCP_A3#1"": 0.002082388838697334, ""HCP_A3#2"": 0.002864720949989827}",40
0.931,0.005,0.01,0.048,0.006,0.931,0.005,0.01,0.048,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9944348540938258, ""FCC_L12#1"": 0.0006974044821532751, ""HCP_A3#1"": 0.0020459699905346356, ""HCP_A3#2"": 0.0028217714334863387}",40
0.962,0.006,0.005,0.006,0.021,0.962,0.006,0.005,0.006,0.021,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9620638908535111, ""C15_LAVES#1"": 0.031634521542912915, ""FCC_L12#1"": 0.0006552667815153948, ""HCP_A3#1"": 0.0023938428476579865, ""HCP_A3#2"": 0.003252477974402478}",40
0.959,0.004,0.01,0.004,0.023,0.959,0.004,0.01,0.004,0.023,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9576505280169115, ""C15_LAVES#1"": 0.03591210772559511, ""FCC_L12#1"": 0.0006537451463940029, ""HCP_A3#2"": 0.0033284884163549654, ""HCP_A3#3"": 0.002455130694744622}",40
0.967,0.017,0.007,0.004,0.005,0.967,0.017,0.007,0.004,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952783879711276, ""FCC_L12#1"": 0.0006200833971536388, ""HCP_A3#1"": 0.0024030959258471785, ""HCP_A3#2"": 0.0016984327058716141}",40
0.843,0.025,0.069,0.057,0.006,0.843,0.025,0.069,0.057,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9944280088650063, ""FCC_L12#1"": 0.0007065432136768204, ""HCP_A3#1"": 0.002829529242123498, ""HCP_A3#2"": 0.002035918679193157}",40
0.962,0.007,0.006,0.004,0.021,0.962,0.007,0.006,0.004,0.021,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9618377512655719, ""C15_LAVES#1"": 0.03193445273005812, ""FCC_L12#1"": 0.0006516115323630661, ""HCP_A3#1"": 0.0023624699968566227, ""HCP_A3#2"": 0.0032137144751502654}",40
0.806,0.049,0.064,0.077,0.004,0.806,0.049,0.064,0.077,0.004,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9948984924577257, ""C15_LAVES#1"": 0.000778704117935527, ""FCC_L12#1"": 0.0007282573719494113, ""HCP_A3#2"": 0.0027371863937390613, ""ZRO2_MONO#1"": 0.0008573596586503559}",40
0.971,0.005,0.01,0.006,0.008,0.971,0.005,0.01,0.006,0.008,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9944641231573406, ""FCC_L12#1"": 0.0006408204109881132, ""HCP_A3#1"": 0.002058498081476679, ""HCP_A3#2"": 0.00283655835019492}",40
0.8180000000000001,0.155,0.004,0.019,0.004,0.8180000000000001,0.155,0.004,0.019,0.004,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9927259190528741, ""C15_LAVES#1"": 0.003685236669843741, ""FCC_L12#1"": 0.0006281342698140078, ""HCP_A3#2"": 0.002205658525652047, ""ZRO2_MONO#1"": 0.0007550514818162022}",40
0.967,0.007,0.005,0.016,0.005,0.967,0.007,0.005,0.016,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951216041243487, ""FCC_L12#1"": 0.0006389720725653533, ""HCP_A3#1"": 0.0017664605064119624, ""HCP_A3#2"": 0.002472963296673976}",40
0.967,0.007,0.014,0.006,0.006,0.967,0.007,0.014,0.006,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9949802600417926, ""FCC_L12#1"": 0.0006300359060865347, ""HCP_A3#1"": 0.0018319735694442988, ""HCP_A3#2"": 0.0025577304826764147}",40
0.967,0.014,0.009000000000000001,0.005,0.005,0.967,0.014,0.009000000000000001,0.005,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952693097314357, ""FCC_L12#1"": 0.0006215454148181932, ""HCP_A3#1"": 0.001699787782166068, ""HCP_A3#2"": 0.002409357071579901}",40
0.951,0.004,0.005,0.021,0.019,0.951,0.004,0.005,0.021,0.019,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9677548960797611, ""C15_LAVES#1"": 0.025674156114421556, ""FCC_L12#1"": 0.0006793374281830495, ""HCP_A3#1"": 0.0033920028449950655, ""HCP_A3#2"": 0.002499607532639131}",40
0.815,0.028,0.029,0.105,0.023,0.815,0.028,0.029,0.105,0.023,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9442273407218281, ""C15_LAVES#1"": 0.04928547862061243, ""FCC_L12#1"": 0.0007996470337658023, ""HCP_A3#1"": 0.0023886694048060116, ""HCP_A3#2"": 0.0032988642189876165}",40
0.94,0.004,0.037,0.006,0.013000000000000001,0.94,0.004,0.037,0.006,0.013000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9899992196060259, ""C15_LAVES#1"": 0.0035599535910014017, ""FCC_L12#1"": 0.0006509048821388757, ""HCP_A3#1"": 0.0033405794082357557, ""HCP_A3#2"": 0.002449342512598205}",40
0.948,0.024,0.007,0.011,0.01,0.948,0.024,0.007,0.011,0.01,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9872340457470327, ""C15_LAVES#1"": 0.007263943212117051, ""FCC_L12#1"": 0.000648440451536411, ""HCP_A3#1"": 0.002041700471010518, ""HCP_A3#2"": 0.00281187011830307}",40
0.97,0.004,0.01,0.005,0.011,0.97,0.004,0.01,0.005,0.011,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9934148704074829, ""C15_LAVES#1"": 0.0002786447637621934, ""FCC_L12#1"": 0.0006488233313412166, ""HCP_A3#1"": 0.00239907880206563, ""HCP_A3#2"": 0.0032585826953482533}",40
0.957,0.008,0.01,0.006,0.019,0.957,0.008,0.01,0.006,0.019,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9674024681459273, ""C15_LAVES#1"": 0.02641437387903241, ""FCC_L12#1"": 0.0006532096285451596, ""HCP_A3#1"": 0.0023399804284585128, ""HCP_A3#2"": 0.0031899679180365315}",40
0.947,0.02,0.014,0.009000000000000001,0.01,0.947,0.02,0.014,0.009000000000000001,0.01,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9888377164081366, ""C15_LAVES#1"": 0.005567789687475771, ""FCC_L12#1"": 0.0006467745316020028, ""HCP_A3#1"": 0.0028664228411805714, ""HCP_A3#2"": 0.002081296531605045}",40
0.943,0.015,0.004,0.032,0.006,0.943,0.015,0.004,0.032,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9946321762680954, ""FCC_L12#1"": 0.0006722657833926024, ""HCP_A3#1"": 0.0019735590170258817, ""HCP_A3#2"": 0.002721998931486217}",40
0.971,0.006,0.008,0.005,0.01,0.971,0.006,0.008,0.005,0.01,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9939505485567374, ""FCC_L12#1"": 0.0006464741007722587, ""HCP_A3#2"": 0.002284788927178966, ""HCP_A3#3"": 0.0031181884153111067}",40
0.949,0.03,0.006,0.007,0.008,0.949,0.03,0.006,0.007,0.008,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9918127423466782, ""C15_LAVES#1"": 0.0028900871651856928, ""FCC_L12#1"": 0.0006384639614281551, ""HCP_A3#1"": 0.001957746367319103, ""HCP_A3#2"": 0.0027009601593888386}",40
0.869,0.084,0.022,0.005,0.02,0.869,0.084,0.022,0.005,0.02,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9502892223580715, ""C15_LAVES#1"": 0.04492416549500121, ""FCC_L12#1"": 0.0006276056002153004, ""HCP_A3#1"": 0.002418390663782229, ""HCP_A3#2"": 0.0017406158829300156}",40
0.933,0.006,0.032,0.019,0.01,0.933,0.006,0.032,0.019,0.01,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9938077181928663, ""FCC_L12#1"": 0.000667767889100445, ""HCP_A3#1"": 0.003195609567910376, ""HCP_A3#2"": 0.0023289043501230266}",40
0.967,0.011,0.009000000000000001,0.008,0.005,0.967,0.011,0.009000000000000001,0.008,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9952299462823667, ""FCC_L12#1"": 0.0006262446271463359, ""HCP_A3#1"": 0.0017168204687773095, ""HCP_A3#2"": 0.0024269886217096943}",40
0.946,0.007,0.025,0.004,0.018000000000000002,0.946,0.007,0.025,0.004,0.018000000000000002,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9722334652855799, ""C15_LAVES#1"": 0.021523253239146032, ""FCC_L12#1"": 0.0006494434299238496, ""HCP_A3#1"": 0.0023648263675394242, ""HCP_A3#2"": 0.0032290116778107823}",40
0.96,0.013000000000000001,0.004,0.004,0.019,0.96,0.013000000000000001,0.004,0.004,0.019,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9650834332577973, ""C15_LAVES#1"": 0.028991979714777585, ""FCC_L12#1"": 0.000648110008855873, ""HCP_A3#1"": 0.0030477488738234653, ""HCP_A3#2"": 0.002228728144745791}",40
0.8029999999999999,0.004,0.066,0.099,0.028,0.8029999999999999,0.004,0.066,0.099,0.028,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9391564943387422, ""C15_LAVES#1"": 0.05302238624727181, ""FCC_L12#1"": 0.000809674642884682, ""HCP_A3#1"": 0.004058382681381667, ""HCP_A3#2"": 0.0029530620897199223}",40
0.976,0.01,0.004,0.004,0.006,0.976,0.01,0.004,0.004,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9949900165342054, ""FCC_L12#1"": 0.0006276132078843901, ""HCP_A3#1"": 0.001832062726147807, ""HCP_A3#2"": 0.00255030753176215}",40
0.945,0.022,0.014,0.01,0.009000000000000001,0.945,0.022,0.014,0.01,0.009000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9910120102399372, ""C15_LAVES#1"": 0.003459447816263046, ""FCC_L12#1"": 0.000646728968186779, ""HCP_A3#1"": 0.002829229016712784, ""HCP_A3#2"": 0.0020525839589004475}",40
0.953,0.015,0.007,0.012,0.013000000000000001,0.953,0.015,0.007,0.012,0.013000000000000001,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9813200145257609, ""C15_LAVES#1"": 0.0128413805556113, ""FCC_L12#1"": 0.000656073225997063, ""HCP_A3#1"": 0.002185230887913629, ""HCP_A3#2"": 0.002997300804716731}",40
0.827,0.10200000000000001,0.061,0.004,0.006,0.827,0.10200000000000001,0.061,0.004,0.006,5,BCC_B2#1,False,"{""BCC_B2#1"": 0.9872276039661727, ""C15_LAVES#1"": 0.008399107018657299, ""FCC_L12#1"": 0.0006115983422806015, ""HCP_A3#1"": 0.002272591276799422, ""HCP_A3#2"": 0.0014890993960900915}",40
0.964,0.013000000000000001,0.006,0.012,0.005,0.964,0.013000000000000001,0.006,0.012,0.005,4,BCC_B2#1,True,"{""BCC_B2#1"": 0.9951731185733124, ""FCC_L12#1"": 0.0006326133552655294, ""HCP_A3#1"": 0.0024483958903910473, ""HCP_A3#2"": 0.0017458721810310013}",40
0.965,0.011,0.004,0.014,0.006,0.965,0.011,0.004,0.014,0.006,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9948574324410248, ""FCC_L12#1"": 0.0006435856787765094, ""HCP_A3#1"": 0.0018865281597046106, ""HCP_A3#2"": 0.002612453720494588}",40
0.972,0.013000000000000001,0.006,0.005,0.004,0.972,0.013000000000000001,0.006,0.005,0.004,5,BCC_B2#1,True,"{""BCC_B2#1"": 0.9958211001920346, ""FCC_L12#1"": 0.0006160001759933031, ""HCP_A3#1"": 0.0023054695242606775, ""HCP_A3#2"": 0.001029867704407222, ""ZRO2_MONO#1"": 0.00022756240330420533}",40
0.969,0.004,0.009000000000000001,0.008,0.01,0.969,0.004,0.009000000000000001,0.008,0.01,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9938951066953223, ""FCC_L12#1"": 0.0006514351918660099, ""HCP_A3#1"": 0.003147189777970465, ""HCP_A3#2"": 0.002306268334841}",40
0.973,0.005,0.007,0.005,0.01,0.973,0.005,0.007,0.005,0.01,4,BCC_B2#1,False,"{""BCC_B2#1"": 0.9939430877766059, ""FCC_L12#1"": 0.0006465760510915152, ""HCP_A3#1"": 0.0031219875274137005, ""HCP_A3#2"": 0.0022883486448888202}",40
